,sample_id
11945,ewoco-water-v1-6034558_6
11946,2018_AS_Remelgado_POLY_1112267_1073
11947,2018_AS_Remelgado_POLY_1119_947
11948,ewoco-gmw-v1-7912976_3
11949,ewoco-water-v1-6039046_2
11950,ewoco-water-v1-6057517_3
11951,2019_AF_DE-WA-VAL1_POINT_100107_3
11952,2018_SN_JECAM_CIRAD_POLY_111752_2776
11953,2019_SN_JECAM_CIRAD_POLY_11159_1698
11954,ewoco-urban-v1-5039165_7
11955,2020_NGA_WFP_POLY_1113084_1258
11956,2020_NGA_WFP_POLY_1114715_1955
11957,2020_NGA_WFP_POLY_111649_684
11958,2020_NGA_WFP_POLY_1111549_2205
11959,2018_SN_JECAM_CIRAD_POLY_111295_1761
11960,2018_BF_JECAM_CIRAD_POLY_111900_1120
11961,ewoco-1940048_3
11962,ewoco-urban-v1-5008289_7
11963,2020_NGA_WFP_POLY_1112108_2585
11964,ewoco-1978513_3
11965,2018_SN_JECAM_CIRAD_POLY_111113_2580
11966,2018_AS_Remelgado_POLY_11132_221
11967,ewoco-2182699_3
11968,2020_NGA_WFP_POLY_111720_2744
11969,2018_AS_Remelgado_POLY_1111355_2409
11970,2018_AS_Remelgado_POLY_1111774_493
11971,ewoco-urban-v1-5026029_6
11972,ewoco-1939848_3
11973,ewoco-1977933_3
11974,ewoco-1688800_3
11975,ewoco-iiasa-100m-v1-1688455_3
11976,2018_BF_JECAM_CIRAD_POLY_111976_1440
11977,ewoco-1686503_3
11978,ewoco-2181504_3
11979,2018_AS_Remelgado_POLY_111575_1304
11980,2018_AS_Remelgado_POLY_1112477_1875
11981,ewoco-water-v1-6198550_6
11982,2018_AS_Remelgado_POLY_1111089_1826
11983,2018_BF_JECAM_CIRAD_POLY_1111028_2010
11984,2018_AS_Remelgado_POLY_1111677_1517
11985,ewoco-2177142_3
11986,2018_SN_JECAM_CIRAD_POLY_111518_3825
11987,ewoco-1939996_3
11988,senwapor1-11_2083
11989,ewoco-1691534_3
11990,ewoco-urban-v1-5063634_7
11991,2020_NGA_WFP_POLY_1112895_1245
11992,ewoco-gmw-v1-7910552_2
11993,2021_AF_DE-WA-TRAIN1_POLY_100256_1953
11994,2018_AS_Remelgado_POLY_111810_268
11995,ewoco-urban-v1-5031707_3
11996,ewoco-1978035_3
11997,2018_AS_Remelgado_POLY_111365_1443
11998,ewoco-urban-v1-5034941_7
11999,2021_AF_DE-WA-TRAIN1_POLY_100882_2079
12000,2018_BF_JECAM_CIRAD_POLY_111929_2022
12001,senwapor2-19_2210
12002,2018_AS_Remelgado_POLY_1111742_2546
12003,2021_AF_DE-WA-TRAIN1_POLY_100437_2081
12004,2020_NGA_WFP_POLY_111659_1954
12005,2018_AS_Remelgado_POLY_111368_1697
12006,2020_SDN_WAPOR_1_POLY_11081_713
12007,2021_AF_DE-WA-TRAIN1_POLY_100807_2081
12008,ewoco-1686685_3
12009,2020_SDN_WAPOR_2_POLY_111263_1831
12010,2018_AS_Remelgado_POLY_1111320_2573
12011,ewoco-water-v1-6041964_6
12012,ewoco-iiasa-10m-v1-2760566_3
12013,ewoco-1688462_3
12014,2020_NGA_WFP_POLY_111266_1637
12015,ewoco-water-v1-6075302_7
12016,ewoco-1977088_3
12017,ewoco-2172186_3
12018,ewoco-iiasa-10m-v1-2180580_7
12019,ewoco-iiasa-10m-v1-1688634_6
12020,ewoco-1689169_3
12021,ewoco-1978262_3
12022,ewoco-2181509_3
12023,ewoco-2182655_3
12024,ewoco-1977758_3
12025,2020_NGA_WFP_POLY_1112659_2854
12026,ewoco-1978802_3
12027,2018_BF_JECAM_CIRAD_POLY_111958_2335
12028,2018_BF_JECAM_CIRAD_POLY_111372_3825
12029,2018_AS_Remelgado_POLY_111960_1624
12030,ewoco-iiasa-100m-v1-1686335_3
12031,ewoco-1689093_3
12032,ewoco-2192570_3
12033,senwapor1-35_1896
12034,2018_BF_JECAM_CIRAD_POLY_111480_1822
12035,senwapor2-30_1889
12036,ewoco-iiasa-10m-v1-2759036_2
12037,ewoco-1976551_3
12038,ewoco-urban-v1-5015185_7
12039,ewoco-water-v1-6179836_6
12040,ewoco-2182737_3
12041,2018_AS_Remelgado_POLY_1111716_2486
12042,ewoco-urban-v1-5014565_7
12043,ewoco-water-v1-6075504_3
12044,2018_AS_Remelgado_POLY_1113_2418
12045,2021_AF_DE-WA-TRAIN1_POLY_100499_1887
12046,2020_NGA_WFP_POLY_1114457_1826
12047,2018_AS_Remelgado_POLY_111617_3768
12048,ewoco-iiasa-100m-v1-1682030_7
12049,2020_NGA_WFP_POLY_1112689_3367
12050,2019_AF_NHI-CROP-HARVEST_POLY_1001857_1952
12051,2021_AF_DE-WA-TRAIN1_POLY_100977_2082
12052,2018_BF_JECAM_CIRAD_POLY_111905_2981
12053,ewoco-iiasa-100m-v1-1685450_7
12054,2020_NGA_WFP_POLY_1113324_1570
12055,2018_AS_Remelgado_POLY_1111321_369
12056,2018_BF_JECAM_CIRAD_POLY_11183_2941
12057,2019_AF_DE-WA-VAL1_POINT_1002_2
12058,2018_AS_Remelgado_POLY_1111601_1900
12059,ewoco-2166157_3
12060,ewoco-2165617_3
12061,2020_NGA_WFP_POLY_1112340_2084
12062,2018_BF_JECAM_CIRAD_POLY_111453_3782
12063,ewoco-water-v1-6150418_7
12064,ewoco-1681839_3
12065,ewoco-1940877_3
12066,2019_SN_JECAM_CIRAD_POLY_111593_2150
12067,2020_NGA_WFP_POLY_1112545_3916
12068,2018_BF_JECAM_CIRAD_POLY_1111101_1956
12069,ewoco-1687715_3
12070,ewoco-1977943_3
12071,ewoco-1977890_3
12072,2020_SDN_WAPOR_1_POLY_110216_1862
12073,2021_AF_DE-WA-TRAIN1_POLY_100164_2080
12074,2020_NGA_WFP_POLY_1112405_1887
12075,2021_AF_DE-WA-TRAIN1_POLY_100784_2017
12076,2021_AF_DE-WA-TRAIN1_POLY_100422_2081
12077,2018_AS_Remelgado_POLY_1112385_1186
12078,ewoco-2186668_3
12079,2018_BF_JECAM_CIRAD_POLY_111412_2142
12080,ewoco-iiasa-10m-v1-2186300_2
12081,ewoco-1939982_3
12082,ewoco-urban-v1-5040537_3
12083,ewoco-2172055_3
12084,ewoco-urban-v1-5002702_7
12085,2018_BF_JECAM_CIRAD_POLY_111921_2016
12086,2021_AF_DE-WA-TRAIN1_POLY_100942_2082
12087,ewoco-iiasa-100m-v1-1692864_7
12088,2020_NGA_WFP_POLY_111475_262
12089,2018_MLI_NHI-CROP-HARVEST_POLY_1109_1888
12090,ewoco-1977085_3
12091,ewoco-2186625_3
12092,ewoco-iiasa-100m-v1-1686931_3
12093,ewoco-iiasa-10m-v1-2165436_7
12094,ewoco-urban-v1-5014458_6
12095,ewoco-gmw-v1-7912956_7
12096,2018_AS_Remelgado_POLY_111976_601
12097,2018_BF_JECAM_CIRAD_POLY_111909_1831
12098,ewoco-iiasa-10m-v1-1687299_7
12099,ewoco-1939738_3
12100,ewoco-1978138_3
12101,ewoco-urban-v1-5044442_7
12102,ewoco-urban-v1-5061161_6
12103,2018_AS_Remelgado_POLY_1111529_1953
12104,ewoco-2181506_3
12105,ewoco-1939251_3
12106,ewoco-1978248_3
12107,ewoco-iiasa-10m-v1-1976499_3
12108,ewoco-1690567_3
12109,ewoco-iiasa-10m-v1-1761800_3
12110,ewoco-urban-v1-5072959_7
12111,2020_NGA_WFP_POLY_1114423_3509
12112,ewoco-water-v1-6064955_7
12113,2018_MLI_NHI-CROP-HARVEST_POLY_11043_2209
12114,ewoco-1939741_3
12115,ewoco-1685978_3
12116,ewoco-1689189_3
12117,2020_NGA_WFP_POLY_1112895_1244
12118,ewoco-iiasa-10m-v1-2181923_3
12119,ewoco-iiasa-10m-v1-1686953_6
12120,ewoco-1977393_3
12121,ewoco-iiasa-10m-v1-2754026_7
12122,ewoco-iiasa-10m-v1-2781893_3
12123,ewoco-iiasa-10m-v1-1939613_3
12124,ewoco-iiasa-10m-v1-2779180_2
12125,ewoco-iiasa-10m-v1-1977304_2
12126,ewoco-iiasa-10m-v1-2754496_2
12127,ewoco-water-v1-6168220_7
12128,ewoco-1978182_3
12129,2018_AS_Remelgado_POLY_111857_1889
12130,2021_AF_DE-WA-TRAIN1_POLY_100556_2080
12131,2018_AS_Remelgado_POLY_1111621_1989
12132,ewoco-2182692_3
12133,2021_AF_DE-WA-TRAIN1_POLY_1001203_1954
12134,ewoco-2181507_3
12135,2018_AS_Remelgado_POLY_111137_715
12136,ewoco-urban-v1-5050849_3
12137,ewoco-water-v1-6131159_7
12138,2021_AF_DE-WA-TRAIN1_POLY_1001044_2016
12139,ewoco-water-v1-6185614_7
12140,ewoco-2321302_3
12141,2018_SN_JECAM_CIRAD_POLY_111507_622
12142,ewoco-1685928_3
12143,2018_SN_JECAM_CIRAD_POLY_111428_1102
12144,ewoco-urban-v1-5035510_7
12145,ewoco-water-v1-6143878_7
12146,ewoco-2166214_3
12147,2018_SN_JECAM_CIRAD_POLY_111547_1432
12148,ewoco-gmw-v1-7910281_7
12149,2021_AF_DE-WA-TRAIN1_POLY_1001079_1952
12150,ewoco-1978411_3
12151,ewoco-2183582_3
12152,2018_AS_Remelgado_POLY_1111595_1583
12153,2018_AS_Remelgado_POLY_1111598_187
12154,ewoco-iiasa-10m-v1-2797159_2
12155,2021_AF_DE-WA-TRAIN1_POLY_100249_2081
12156,2018_AS_Remelgado_POLY_1111531_3120
12157,ewoco-1977889_3
12158,ewoco-urban-v1-5071660_7
12159,2018_BF_JECAM_CIRAD_POLY_111623_866
12160,ewoco-iiasa-10m-v1-2775154_2
12161,2020_NGA_WFP_POLY_1113413_1892
12162,2018_SN_JECAM_CIRAD_POLY_111553_1955
12163,2019_SN_JECAM_CIRAD_POLY_111247_1941
12164,ewoco-2177209_3
12165,ewoco-1689363_3
12166,2018_AS_Remelgado_POLY_1111782_1568
12167,ewoco-iiasa-10m-v1-2782825_7
12168,ewoco-iiasa-10m-v1-1977103_2
12169,2018_MLI_NHI-CROP-HARVEST_POLY_1103_2016
12170,2018_AS_Remelgado_POLY_1112115_1827
12171,2020_SDN_WAPOR_2_POLY_11135_2040
12172,2020_NGA_WFP_POLY_1112861_1889
12173,ewoco-1690557_3
12174,ewoco-iiasa-10m-v1-1991100_7
12175,ewoco-iiasa-10m-v1-2797381_6
12176,2018_AS_Remelgado_POLY_1111847_1763
12177,2021_AF_DE-WA-TRAIN1_POLY_100823_1889
12178,senwapor1-13_2274
12179,2020_SDN_WAPOR_1_POLY_110197_1823
12180,ewoco-water-v1-6146943_7
12181,ewoco-water-v1-6027118_7
12182,ewoco-water-v1-6152690_2
12183,2018_AS_Remelgado_POLY_1112556_3473
12184,2020_NGA_WFP_POLY_1112750_3129
12185,2018_SN_JECAM_CIRAD_POLY_111175_2771
12186,2020_NGA_WFP_POLY_1112963_2083
12187,ewoco-1940849_3
12188,2018_AS_Remelgado_POLY_1111950_2137
12189,2018_NER_WAPOR_1_POLY_11122_2028
12190,ewoco-urban-v1-5016565_3
12191,ewoco-urban-v1-5073525_6
12192,ewoco-iiasa-10m-v1-2781810_7
12193,ewoco-water-v1-6133419_6
12194,2019_AF_NHI-CROP-HARVEST_POLY_1001821_2828
12195,ewoco-1686986_3
12196,ewoco-1689039_3
12197,2020_NGA_WFP_POLY_1111691_2477
12198,ewoco-1688529_3
12199,ewoco-iiasa-10m-v1-2182092_6
12200,2020_NGA_WFP_POLY_1111264_681
12201,2021_AF_DE-WA-TRAIN1_POLY_100177_1507
12202,ewoco-urban-v1-5048500_7
12203,ewoco-2178977_3
12204,ewoco-1978232_3
12205,ewoco-1939633_3
12206,2020_NGA_WFP_POLY_1113499_1808
12207,2019Usda1115333_576
12208,ewoco-2183521_3
12209,ewoco-2180459_3
12210,ewoco-1689103_3
12211,ewoco-gmw-v1-7910870_6
12212,2020_AF_NHI-CROP-HARVEST_POINT_100588_3
12213,2020_NGA_WFP_POLY_111199_2389
12214,ewoco-1758113_3
12215,senwapor2-27_2018
12216,2018_BF_JECAM_CIRAD_POLY_111977_2140
12217,ewoco-iiasa-10m-v1-2758908_2
12218,ewoco-iiasa-10m-v1-2753250_6
12219,ewoco-iiasa-10m-v1-2797144_3
12220,2020_SDN_WAPOR_2_POLY_111185_1695
12221,ewoco-1686836_3
12222,ewoco-iiasa-100m-v1-1687282_6
12223,ewoco-iiasa-10m-v1-2754312_6
12224,ewoco-1687998_3
12225,2018_BF_JECAM_CIRAD_POLY_111865_2082
12226,2018_BF_JECAM_CIRAD_POLY_111275_1902
12227,ewoco-1977774_3
12228,2020_NGA_WFP_POLY_1112023_2082
12229,ewoco-urban-v1-5014573_6
12230,ewoco-1940135_3
12231,ewoco-water-v1-6132350_6
12232,2020_ETH_NHI-CROP-HARVEST_POINT_100406_1772
12233,ewoco-urban-v1-5055662_7
12234,ewoco-urban-v1-5070850_7
12235,ewoco-iiasa-10m-v1-2756668_7
12236,ewoco-iiasa-10m-v1-2755832_3
12237,2018_AS_Remelgado_POLY_1111968_643
12238,2019_SN_JECAM_CIRAD_POLY_111247_2075
12239,ewoco-iiasa-10m-v1-2783995_3
12240,ewoco-urban-v1-5000972_7
12241,ewoco-water-v1-6133626_7
12242,ewoco-urban-v1-5021936_7
12243,ewoco-water-v1-6088209_6
12244,2018_AS_Remelgado_POLY_1111747_1301
12245,2018_SN_JECAM_CIRAD_POLY_111181_2361
12246,2018_BF_JECAM_CIRAD_POLY_111559_473
12247,ewoco-1687645_3
12248,ewoco-2182841_3
12249,ewoco-2180437_3
12250,ewoco-water-v1-6147793_7
12251,2020_SDN_WAPOR_2_POLY_111238_28
12252,ewoco-1940354_3
12253,ewoco-iiasa-10m-v1-2775260_7
12254,2020_SDN_WAPOR_1_POLY_110362_2866
12255,ewoco-iiasa-100m-v1-1685668_2
12256,2018_AS_Remelgado_POLY_1111938_1629
12257,ewoco-2182633_3
12258,2021_AF_DE-WA-TRAIN1_POLY_100910_1825
12259,ewoco-1978606_3
12260,2020_SDN_WAPOR_2_POLY_111100_2738
12261,2018_BF_JECAM_CIRAD_POLY_111741_136
12262,2018_AS_Remelgado_POLY_111770_2012
12263,ewoco-1692069_3
12264,ewoco-1976403_3
12265,ewoco-1687507_3
12266,ewoco-water-v1-6064956_7
12267,2019_SN_JECAM_CIRAD_POLY_11159_1633
12268,ewoco-water-v1-6115268_7
12269,ewoco-1686212_3
12270,ewoco-1687701_3
12271,ewoco-gmw-v1-7912980_2
12272,ewoco-1689372_3
12273,ewoco-2181394_3
12274,ewoco-iiasa-100m-v1-1685969_7
12275,ewoco-1685273_7
12276,ewoco-1760193_3
12277,2020_SDN_WAPOR_1_POLY_110222_199
12278,ewoco-1940246_3
12279,ewoco-1687541_3
12280,ewoco-1977068_3
12281,ewoco-water-v1-6108451_6
12282,ewoco-iiasa-10m-v1-1977310_2
12283,2020_SDN_WAPOR_2_POLY_11177_2599
12284,ewoco-1994457_3
12285,2020_SDN_WAPOR_2_POLY_111128_3041
12286,2018_SN_JECAM_CIRAD_POLY_111337_2054
12287,2020_NGA_WFP_POLY_1114700_1828
12288,2020_SDN_WAPOR_2_POLY_111170_1510
12289,ewoco-1685267_7
12290,ewoco-1939564_3
12291,ewoco-1686438_3
12292,ewoco-2165855_3
12293,ewoco-1977538_3
12294,2020_AF_NHI-CROP-HARVEST_POINT_100738_3
12295,ewoco-2182738_3
12296,ewoco-water-v1-6127849_7
12297,ewoco-1688991_3
12298,ewoco-iiasa-10m-v1-2182081_6
12299,2020_SDN_WAPOR_2_POLY_111237_1952
12300,ewoco-1686971_3
12301,ewoco-1976946_3
12302,ewoco-1940018_3
12303,ewoco-water-v1-6169641_7
12304,2021_AF_DE-WA-TRAIN1_POLY_100163_1951
12305,ewoco-1976770_3
12306,2019_SN_JECAM_CIRAD_POLY_111138_3413
12307,2021_AF_DE-WA-TRAIN1_POLY_100504_2144
12308,ewoco-water-v1-6086930_6
12309,ewoco-1692245_3
12310,ewoco-iiasa-10m-v1-2172659_6
12311,ewoco-1757608_3
12312,2018_SN_JECAM_CIRAD_POLY_11169_3736
12313,2020_NGA_WFP_POLY_1112047_2400
12314,ewoco-iiasa-10m-v1-2792269_3
12315,ewoco-urban-v1-5032508_3
12316,ewoco-iiasa-10m-v1-2165654_2
12317,ewoco-water-v1-6177854_3
12318,2019_AF_NHI-CROP-HARVEST_POLY_1001847_1625
12319,ewoco-1939846_3
12320,ewoco-iiasa-10m-v1-1976407_2
12321,2018_AS_Remelgado_POLY_1111197_601
12322,ewoco-1939582_3
12323,2019_SN_JECAM_CIRAD_POLY_111309_1565
12324,ewoco-1940161_3
12325,ewoco-iiasa-10m-v1-2756626_2
12326,ewoco-1979255_3
12327,2021_AF_DE-WA-TRAIN1_POLY_1001137_2015
12328,ewoco-iiasa-10m-v1-1687628_3
12329,2020_AF_NHI-CROP-HARVEST_POINT_100694_3
12330,ewoco-iiasa-10m-v1-2758737_7
12331,ewoco-water-v1-6185940_7
12332,ewoco-2181371_3
12333,2020_SDN_WAPOR_2_POLY_111250_932
12334,2018_AS_Remelgado_POLY_111723_3290
12335,ewoco-2181231_3
12336,ewoco-urban-v1-5046120_7
12337,2018_SN_JECAM_CIRAD_POLY_111609_181
12338,2020_NGA_WFP_POLY_1111738_2076
12339,ewoco-iiasa-100m-v1-1685263_7
12340,2020_NGA_WFP_POLY_1113590_1889
12341,2018_AS_Remelgado_POLY_111929_984
12342,ewoco-1978034_3
12343,2020_SDN_WAPOR_1_POLY_110232_152
12344,ewoco-1994516_3
12345,2018_AS_Remelgado_POLY_1112130_4077
12346,ewoco-2181834_3
12347,2018_AS_Remelgado_POLY_111911_2737
12348,ewoco-1978326_3
12349,2019_AF_NHI-CROP-HARVEST_POLY_1001791_655
12350,ewoco-1979151_3
12351,ewoco-iiasa-10m-v1-1977865_7
12352,ewoco-1977769_3
12353,ewoco-1686466_3
12354,ewoco-iiasa-10m-v1-1940867_2
12355,ewoco-1688267_3
12356,ewoco-urban-v1-5003391_3
12357,2018_AS_Remelgado_POLY_111151_1763
12358,2018_AS_Remelgado_POLY_1112071_1649
12359,ewoco-iiasa-100m-v1-1685920_7
12360,2020_NGA_WFP_POLY_1111541_2020
12361,2018_NER_WAPOR_1_POLY_1113_1355
12362,2021_AF_DE-WA-TRAIN1_POLY_1001001_1823
12363,2018_AS_Remelgado_POLY_111368_1889
12364,ewoco-iiasa-10m-v1-2228940_3
12365,ewoco-iiasa-10m-v1-2172123_3
12366,ewoco-iiasa-10m-v1-2758915_7
12367,2018_AS_Remelgado_POLY_11147_3926
12368,2018_AS_Remelgado_POLY_111147_1869
12369,2018_AS_Remelgado_POLY_1111205_2588
12370,ewoco-gmw-v1-7910874_6
12371,2018_AS_Remelgado_POLY_1111098_1641
12372,ewoco-water-v1-6180126_3
12373,senwapor2-16_2149
12374,2019_SN_JECAM_CIRAD_POLY_111589_2021
12375,2018_MLI_NHI-CROP-HARVEST_POLY_1102_1825
12376,ewoco-water-v1-6198045_7
12377,2018_SN_JECAM_CIRAD_POLY_111775_3043
12378,ewoco-urban-v1-5001993_7
12379,2019_SN_JECAM_CIRAD_POLY_111170_1891
12380,2018_AS_Remelgado_POLY_111848_1869
12381,2018_AS_Remelgado_POLY_1111178_3203
12382,ewoco-water-v1-6035013_7
12383,2020_NGA_WFP_POLY_1112800_2017
12384,2018_SN_JECAM_CIRAD_POLY_111751_3116
12385,2020_NGA_WFP_POLY_1114514_1891
12386,2018_BF_JECAM_CIRAD_POLY_111596_977
12387,2020_NGA_WFP_POLY_1114280_3599
12388,2020_NGA_WFP_POLY_1112773_2018
12389,2018_SN_JECAM_CIRAD_POLY_111554_1951
12390,2018_AS_Remelgado_POLY_1112351_2447
12391,2018_AS_Remelgado_POLY_111460_1124
12392,2019_MLI_NHI-CROP-HARVEST_POLY_11021_2146
12393,2018_BF_JECAM_CIRAD_POLY_111842_2016
12394,ewoco-water-v1-6079672_7
12395,ewoco-iiasa-10m-v1-2797434_6
12396,ewoco-urban-v1-5019468_3
12397,ewoco-1759634_3
12398,2020_NGA_WFP_POLY_1112577_2945
12399,ewoco-1976924_3
12400,ewoco-2186574_3
12401,2018_BF_JECAM_CIRAD_POLY_111482_1825
12402,2018_BF_JECAM_CIRAD_POLY_111363_2885
12403,ewoco-water-v1-6097284_7
12404,2018_AS_Remelgado_POLY_1111531_2860
12405,2019_SN_JECAM_CIRAD_POLY_11195_1211
12406,ewoco-1976538_3
12407,ewoco-1939961_3
12408,2020_SDN_WAPOR_1_POLY_110166_2661
12409,ewoco-1978676_3
12410,2020_NGA_WFP_POLY_1112511_1689
12411,ewoco-iiasa-10m-v1-2759027_2
12412,2018_AS_Remelgado_POLY_1111703_43
12413,ewoco-urban-v1-5027984_6
12414,ewoco-1976876_3
12415,ewoco-1761045_3
12416,ewoco-1939296_3
12417,ewoco-1940022_3
12418,2020_NGA_WFP_POLY_1113083_1433
12419,2020_AF_NHI-CROP-HARVEST_POINT_100696_3
12420,2021_AF_DE-WA-TRAIN1_POLY_100848_1953
12421,ewoco-water-v1-6132527_7
12422,ewoco-water-v1-6039593_3
12423,2018_BF_JECAM_CIRAD_POLY_111484_2201
12424,2018_SN_JECAM_CIRAD_POLY_111763_1505
12425,2020_NGA_WFP_POLY_111110_395
12426,ewoco-1686225_3
12427,2020_NGA_WFP_POLY_1111503_845
12428,2020_SDN_WAPOR_1_POLY_110351_1960
12429,2018_SN_JECAM_CIRAD_POLY_111483_2020
12430,2019_SN_JECAM_CIRAD_POLY_111428_2020
12431,2018_SN_JECAM_CIRAD_POLY_11163_1698
12432,ewoco-2180574_3
12433,ewoco-iiasa-10m-v1-2775138_2
12434,2018_AS_Remelgado_POLY_1112330_3066
12435,ewoco-1689208_3
12436,2020_SDN_WAPOR_1_POLY_110278_1694
12437,2018_BF_JECAM_CIRAD_POLY_111502_3309
12438,2018_MLI_NHI-CROP-HARVEST_POLY_11028_1956
12439,ewoco-1940950_3
12440,ewoco-1688984_3
12441,ewoco-gmw-v1-7910162_6
12442,2021_AF_DE-WA-TRAIN1_POLY_100732_2082
12443,ewoco-1976580_3
12444,ewoco-water-v1-6006999_7
12445,ewoco-iiasa-100m-v1-1686589_3
12446,2018_BF_JECAM_CIRAD_POLY_111387_661
12447,2018_AS_Remelgado_POLY_1111090_2778
12448,ewoco-iiasa-10m-v1-2760474_3
12449,ewoco-2178969_3
12450,ewoco-iiasa-10m-v1-2792245_6
12451,ewoco-1977703_3
12452,ewoco-1686465_3
12453,ewoco-2183621_3
12454,ewoco-1762060_3
12455,2020_SDN_WAPOR_1_POLY_110210_701
12456,ewoco-1977465_3
12457,ewoco-1939515_3
12458,2018_AS_Remelgado_POLY_1111712_724
12459,2018_AS_Remelgado_POLY_111852_1084
12460,ewoco-water-v1-6037782_6
12461,ewoco-2181829_3
12462,2018_BF_JECAM_CIRAD_POLY_111183_2031
12463,ewoco-1940560_3
12464,2020_NGA_WFP_POLY_1111815_2513
12465,2020_SDN_WAPOR_1_POLY_110213_1444
12466,2019_AF_NHI-CROP-HARVEST_POLY_1001844_2015
12467,2018_AS_Remelgado_POLY_111781_2600
12468,ewoco-urban-v1-5011666_6
12469,ewoco-water-v1-6006838_6
12470,ewoco-1688679_3
12471,2020_NGA_WFP_POLY_1112995_1697
12472,ewoco-2181702_3
12473,ewoco-2165477_3
12474,ewoco-iiasa-10m-v1-2754292_6
12475,senwapor1-02_2335
12476,ewoco-1686289_3
12477,2018_AS_Remelgado_POLY_1112240_2192
12478,ewoco-iiasa-10m-v1-1977710_7
12479,ewoco-urban-v1-5062615_7
12480,2021_AF_DE-WA-TRAIN1_POLY_100397_2017
12481,2021_AF_DE-WA-TRAIN1_POLY_100393_1886
12482,ewoco-water-v1-6012913_6
12483,ewoco-water-v1-6104570_7
12484,ewoco-1978118_3
12485,ewoco-1939407_3
12486,ewoco-iiasa-10m-v1-1977895_3
12487,2020_NGA_WFP_POLY_111819_2509
12488,ewoco-iiasa-10m-v1-1976599_2
12489,ewoco-water-v1-6133421_7
12490,ewoco-1685526_7
12491,2020_SDN_WAPOR_1_POLY_110307_895
12492,ewoco-water-v1-6153691_7
12493,2018_BF_JECAM_CIRAD_POLY_111334_596
12494,2021_AF_DE-WA-TRAIN1_POLY_1001121_1954
12495,2018_SN_JECAM_CIRAD_POLY_111555_3428
12496,2020_NGA_WFP_POLY_1112049_1949
12497,ewoco-1687996_3
12498,ewoco-1977586_3
12499,ewoco-iiasa-100m-v1-1686428_2
12500,ewoco-1977936_3
12501,ewoco-1688305_3
12502,2018_AS_Remelgado_POLY_1111586_2465
12503,ewoco-1978029_3
12504,ewoco-urban-v1-5036382_3
12505,ewoco-2178954_3
12506,2020_NGA_WFP_POLY_1111497_1882
12507,ewoco-1977670_3
12508,ewoco-1979204_3
12509,ewoco-water-v1-6097660_6
12510,ewoco-water-v1-6159950_2
12511,ewoco-2186685_3
12512,2018_AS_Remelgado_POLY_1111237_1765
12513,2020_SDN_WAPOR_2_POLY_111297_1887
12514,2018_AS_Remelgado_POLY_111289_2266
12515,2020_SDN_WAPOR_2_POLY_11137_641
12516,2018_SN_JECAM_CIRAD_POLY_111409_2461
12517,ewoco-urban-v1-5017718_7
12518,ewoco-water-v1-6056294_6
12519,ewoco-water-v1-6150417_7
12520,2018_AS_Remelgado_POLY_1111095_2208
12521,ewoco-1976865_3
12522,ewoco-iiasa-10m-v1-1690181_6
12523,2018_AS_Remelgado_POLY_111911_1962
12524,ewoco-1688257_7
12525,ewoco-iiasa-100m-v1-1686223_2
12526,ewoco-2172053_3
12527,ewoco-water-v1-6029957_7
12528,ewoco-1689283_3
12529,ewoco-water-v1-6035771_3
12530,2018_AS_Remelgado_POLY_1111224_1637
12531,ewoco-iiasa-10m-v1-2756725_6
12532,ewoco-1977010_3
12533,2018_AS_Remelgado_POLY_1112067_2082
12534,2020_NGA_WFP_POLY_1112093_2849
12535,ewoco-water-v1-6126732_3
12536,2020_SDN_WAPOR_1_POLY_110349_2018
12537,2018_AS_Remelgado_POLY_111608_2249
12538,2021_AF_DE-WA-TRAIN1_POLY_100639_2016
12539,ewoco-water-v1-6134527_3
12540,2020_SDN_WAPOR_1_POLY_110357_2476
12541,2018_AS_Remelgado_POLY_1111581_4075
12542,2018_SN_JECAM_CIRAD_POLY_111189_1767
12543,2018_AS_Remelgado_POLY_1111259_1178
12544,2019_SN_JECAM_CIRAD_POLY_111666_2332
12545,2020_SDN_WAPOR_2_POLY_111319_3377
12546,ewoco-1688309_3
12547,ewoco-iiasa-100m-v1-1940296_2
12548,2021_AF_DE-WA-TRAIN1_POLY_100166_1693
12549,ewoco-1977507_3
12550,ewoco-iiasa-100m-v1-1687274_6
12551,ewoco-water-v1-6043793_3
12552,2018_AS_Remelgado_POLY_1111896_2163
12553,ewoco-urban-v1-5045918_3
12554,ewoco-1687705_3
12555,ewoco-iiasa-10m-v1-1977119_6
12556,2020_NGA_WFP_POLY_11122_432
12557,2018_AS_Remelgado_POLY_1112341_2512
12558,ewoco-urban-v1-5064538_7
12559,ewoco-urban-v1-5004145_7
12560,2020_NGA_WFP_POLY_111147_1275
12561,ewoco-iiasa-100m-v1-1685371_2
12562,2018_AS_Remelgado_POLY_1112627_2021
12563,ewoco-2178942_7
12564,2021_AF_DE-WA-TRAIN1_POLY_100317_2080
12565,ewoco-1977440_3
12566,ewoco-1688127_3
12567,2021_AF_DE-WA-TRAIN1_POLY_1001217_1887
12568,ewoco-1939919_3
12569,ewoco-water-v1-6167208_7
12570,ewoco-gmw-v1-7910306_3
12571,2018_AS_Remelgado_POLY_1112150_2478
12572,2020_ETH_NHI-CROP-HARVEST_POINT_100408_1507
12573,2021_AF_DE-WA-TRAIN1_POLY_100382_2083
12574,ewoco-iiasa-10m-v1-2792564_3
