,sample_id
10669,2018_BF_JECAM_CIRAD_POLY_111963_2661
10670,ewoco-1687890_3
10671,2018_BF_JECAM_CIRAD_POLY_111275_3517
10672,ewoco-iiasa-10m-v1-2755024_7
10673,ewoco-1690196_3
10674,2018_AS_Remelgado_POLY_1112490_1490
10675,ewoco-urban-v1-5034307_6
10676,ewoco-iiasa-100m-v1-1940543_6
10677,ewoco-iiasa-10m-v1-2768914_7
10678,ewoco-1977321_3
10679,2020_SDN_WAPOR_1_POLY_11081_713
10680,ewoco-iiasa-10m-v1-2182082_2
10681,ewoco-1977669_3
10682,2019_AF_DE-WA-VAL1_POINT_100195_6
10683,ewoco-water-v1-6037703_7
10684,ewoco-2182560_7
10685,ewoco-water-v1-6084199_6
10686,ewoco-iiasa-10m-v1-2753549_3
10687,2018_AS_Remelgado_POLY_1111730_1686
10688,ewoco-1976361_3
10689,2020_SDN_WAPOR_1_POLY_110255_2729
10690,2018_AS_Remelgado_POLY_1112225_3121
10691,ewoco-iiasa-10m-v1-2753231_3
10692,2020_NGA_WFP_POLY_1111525_2964
10693,2020_AF_NHI-CROP-HARVEST_POINT_100750_6
10694,ewoco-iiasa-10m-v1-2753589_7
10695,ewoco-water-v1-6131451_2
10696,ewoco-iiasa-10m-v1-2755916_7
10697,2020_SDN_WAPOR_1_POLY_110352_1882
10698,ewoco-1940103_3
10699,ewoco-urban-v1-5044688_6
10700,ewoco-gmw-v1-7910885_7
10701,2020_SDN_WAPOR_1_POLY_11050_2388
10702,ewoco-iiasa-10m-v1-2756793_6
10703,2019_SN_JECAM_CIRAD_POLY_111572_995
10704,2020_AF_NHI-CROP-HARVEST_POINT_100682_7
10705,2020_NGA_WFP_POLY_1113578_1951
10706,2019_SN_JECAM_CIRAD_POLY_11128_1801
10707,ewoco-1939410_3
10708,2018_BF_JECAM_CIRAD_POLY_1111007_1953
10709,ewoco-iiasa-10m-v1-2755481_6
10710,2018_BF_JECAM_CIRAD_POLY_111892_2148
10711,2020_NGA_WFP_POLY_1111_545
10712,ewoco-1940382_3
10713,ewoco-water-v1-6125220_6
10714,2020_NGA_WFP_POLY_1112014_1566
10715,2018_AS_Remelgado_POLY_1112564_1374
10716,ewoco-1977387_3
10717,2019_SN_JECAM_CIRAD_POLY_111524_232
10718,2018_AS_Remelgado_POLY_1112379_434
10719,ewoco-1978797_3
10720,ewoco-iiasa-100m-v1-1685783_3
10721,2021_AF_DE-WA-TRAIN1_POLY_100285_2081
10722,2020_NGA_WFP_POLY_111176_374
10723,ewoco-1689842_3
10724,2020_SDN_WAPOR_1_POLY_110171_609
10725,2018_NER_WAPOR_1_POLY_11113_3273
10726,ewoco-1978153_3
10727,ewoco-iiasa-10m-v1-1687891_6
10728,ewoco-iiasa-100m-v1-1939507_3
10729,ewoco-1689360_3
10730,ewoco-1940453_3
10731,ewoco-water-v1-6186863_6
10732,2020_NGA_WFP_POLY_1112837_2206
10733,2018_AS_Remelgado_POLY_111231_2017
10734,ewoco-iiasa-100m-v1-1685420_6
10735,ewoco-gmw-v1-7910170_6
10736,ewoco-iiasa-10m-v1-2753465_6
10737,2018_SN_JECAM_CIRAD_POLY_111347_2720
10738,ewoco-urban-v1-5010006_7
10739,ewoco-water-v1-6179085_6
10740,ewoco-water-v1-6001499_7
10741,ewoco-1687871_3
10742,ewoco-1977197_7
10743,2019_AF_DE-WA-VAL1_POINT_100134_7
10744,ewoco-iiasa-10m-v1-2758959_7
10745,ewoco-water-v1-6187373_6
10746,ewoco-1940319_3
10747,ewoco-1978235_3
10748,2021_AF_DE-WA-TRAIN1_POLY_100164_2080
10749,2018_AS_Remelgado_POLY_1111624_669
10750,ewoco-water-v1-6169946_7
10751,ewoco-iiasa-10m-v1-2797101_6
10752,2020_NGA_WFP_POLY_1111216_2915
10753,2020_NGA_WFP_POLY_1112252_1957
10754,ewoco-iiasa-100m-v1-1686145_3
10755,ewoco-iiasa-10m-v1-1686450_7
10756,2020_AF_NHI-CROP-HARVEST_POINT_100692_7
10757,ewoco-iiasa-10m-v1-2797463_6
10758,ewoco-1976600_3
10759,ewoco-water-v1-6081026_7
10760,2020_NGA_WFP_POLY_1114591_1823
10761,ewoco-2183641_3
10762,ewoco-1939565_3
10763,2018_BF_JECAM_CIRAD_POLY_111576_1692
10764,2018_MLI_NHI-CROP-HARVEST_POLY_1109_2334
10765,ewoco-2181278_3
10766,2018_SN_JECAM_CIRAD_POLY_111496_2650
10767,ewoco-1688615_3
10768,2018_AS_Remelgado_POLY_1111392_2793
10769,2020_NGA_WFP_POLY_1111493_3726
10770,ewoco-2186569_3
10771,ewoco-2182094_3
10772,ewoco-1686822_3
10773,ewoco-water-v1-6139314_2
10774,ewoco-2172621_3
10775,ewoco-1939663_3
10776,2020_NGA_WFP_POLY_1114179_1827
10777,ewoco-1940089_3
10778,ewoco-iiasa-100m-v1-1940301_7
10779,2020_NGA_WFP_POLY_1111680_2337
10780,ewoco-iiasa-10m-v1-2797393_6
10781,ewoco-iiasa-10m-v1-1686227_7
10782,ewoco-urban-v1-5001258_7
10783,2018_AS_Remelgado_POLY_1111292_1854
10784,ewoco-iiasa-10m-v1-2768026_7
10785,2020_SDN_WAPOR_1_POLY_11085_2993
10786,ewoco-iiasa-10m-v1-1977045_7
10787,ewoco-water-v1-6091891_3
10788,ewoco-1939614_3
10789,2020_SDN_WAPOR_2_POLY_111290_3226
10790,ewoco-1939812_3
10791,ewoco-2177161_3
10792,ewoco-1977791_3
10793,ewoco-1990162_3
10794,ewoco-iiasa-10m-v1-2180604_6
10795,ewoco-1758338_3
10796,ewoco-1976972_3
10797,2018_AS_Remelgado_POLY_1112075_371
10798,ewoco-water-v1-6026359_7
10799,ewoco-iiasa-10m-v1-2797440_6
10800,ewoco-2321312_3
10801,ewoco-1687513_3
10802,ewoco-1758144_3
10803,ewoco-iiasa-100m-v1-1685969_7
10804,ewoco-1976493_3
10805,ewoco-urban-v1-5013917_7
10806,2018_BF_JECAM_CIRAD_POLY_111586_2178
10807,2020_SDN_WAPOR_2_POLY_111184_2662
10808,ewoco-1978788_3
10809,2018_AS_Remelgado_POLY_1111269_2210
10810,ewoco-2182703_3
10811,2018_SN_JECAM_CIRAD_POLY_1111092_1953
10812,2019_MLI_NHI-CROP-HARVEST_POLY_11039_2081
10813,ewoco-2181511_3
10814,2018_AS_Remelgado_POLY_111349_1876
10815,2018_SN_JECAM_CIRAD_POLY_111518_1807
10816,ewoco-1687108_3
10817,ewoco-iiasa-10m-v1-2775069_2
10818,ewoco-water-v1-6076823_7
10819,ewoco-1976890_3
10820,2020_ETH_NHI-CROP-HARVEST_POINT_100408_1553
10821,ewoco-urban-v1-5050569_7
10822,2018_AS_Remelgado_POLY_1112419_1699
10823,2018_AS_Remelgado_POLY_111293_2205
10824,2021_AF_DE-WA-TRAIN1_POLY_100647_1823
10825,ewoco-iiasa-100m-v1-1681633_2
10826,2018_BF_JECAM_CIRAD_POLY_111902_1948
10827,2019_AF_DE-WA-VAL1_POINT_100192_6
10828,2018_BF_JECAM_CIRAD_POLY_111783_3045
10829,2018_AS_Remelgado_POLY_1111051_3693
10830,ewoco-iiasa-10m-v1-2783415_7
10831,ewoco-1939413_3
10832,ewoco-iiasa-10m-v1-2758750_6
10833,ewoco-iiasa-10m-v1-2797155_6
10834,2020_SDN_WAPOR_1_POLY_110283_4090
10835,2021_AF_DE-WA-TRAIN1_POLY_100491_2018
10836,2018_AS_Remelgado_POLY_1111607_2011
10837,2018_AS_Remelgado_POLY_111213_1232
10838,ewoco-iiasa-10m-v1-2180580_7
10839,ewoco-urban-v1-5006238_7
10840,ewoco-1756999_3
10841,ewoco-2182685_3
10842,ewoco-iiasa-100m-v1-1687992_7
10843,ewoco-iiasa-10m-v1-1977950_6
10844,2020_SDN_WAPOR_1_POLY_110101_232
10845,ewoco-water-v1-6098591_7
10846,ewoco-iiasa-100m-v1-1686929_2
10847,ewoco-1762782_3
10848,2018_BF_JECAM_CIRAD_POLY_111395_1123
10849,2020_NGA_WFP_POLY_1113522_1954
10850,2021_AF_DE-WA-TRAIN1_POLY_1001095_1954
10851,2018_AS_Remelgado_POLY_1112190_3130
10852,2018_MLI_NHI-CROP-HARVEST_POLY_11047_1890
10853,2018_AS_Remelgado_POLY_1111317_1390
10854,ewoco-water-v1-6129558_6
10855,2019_MLI_NHI-CROP-HARVEST_POLY_11022_2282
10856,2018_AS_Remelgado_POLY_1111420_2854
10857,ewoco-2182849_3
10858,ewoco-1979263_3
10859,ewoco-1977944_3
10860,2018_AS_Remelgado_POLY_111241_2361
10861,2018_AS_Remelgado_POLY_1111916_2328
10862,2018_SN_JECAM_CIRAD_POLY_111734_1820
10863,2020_NGA_WFP_POLY_1112446_3295
10864,2018_AS_Remelgado_POLY_1112343_2596
10865,2018_AS_Remelgado_POLY_1112066_1398
10866,ewoco-2181764_3
10867,2018_AS_Remelgado_POLY_1112455_2840
10868,ewoco-iiasa-100m-v1-1940694_7
10869,ewoco-1976472_3
10870,2020_NGA_WFP_POLY_1112031_2793
10871,2020_SDN_WAPOR_2_POLY_111250_2015
10872,2020_NGA_WFP_POLY_1111892_4041
10873,2021_AF_DE-WA-TRAIN1_POLY_100752_2019
10874,ewoco-1978551_3
10875,ewoco-urban-v1-5005575_7
10876,ewoco-urban-v1-5073525_6
10877,2018_AS_Remelgado_POLY_1112121_1952
10878,2018_SN_JECAM_CIRAD_POLY_111216_2451
10879,ewoco-1687276_3
10880,2018_BF_JECAM_CIRAD_POLY_111903_2077
10881,2019_SN_JECAM_CIRAD_POLY_111627_2208
10882,ewoco-water-v1-6139845_7
10883,2018_AS_Remelgado_POLY_111134_2466
10884,2018_AS_Remelgado_POLY_111102_1206
10885,2018_SN_JECAM_CIRAD_POLY_11132_2590
10886,ewoco-water-v1-6148293_3
10887,2018_MLI_NHI-CROP-HARVEST_POLY_11052_1951
10888,2018_SN_JECAM_CIRAD_POLY_111533_2013
10889,2019_SN_JECAM_CIRAD_POLY_111233_1486
10890,2018_AS_Remelgado_POLY_111224_1377
10891,2020_NGA_WFP_POLY_1112325_2419
10892,ewoco-1977301_3
10893,ewoco-1686462_3
10894,ewoco-2182652_3
10895,ewoco-1688629_3
10896,ewoco-water-v1-6117458_2
10897,ewoco-iiasa-100m-v1-1686271_2
10898,2020_NGA_WFP_POLY_1114545_3078
10899,ewoco-2182839_2
10900,ewoco-iiasa-10m-v1-2758759_2
10901,ewoco-1976843_3
10902,ewoco-1977175_3
10903,2018_SN_JECAM_CIRAD_POLY_111572_3208
10904,ewoco-1940688_3
10905,ewoco-1977761_3
10906,ewoco-2178936_7
10907,2018_SN_JECAM_CIRAD_POLY_1111092_3048
10908,2020_NGA_WFP_POLY_1111614_2148
10909,2018_BF_JECAM_CIRAD_POLY_111419_2595
10910,ewoco-iiasa-10m-v1-2792876_7
10911,ewoco-water-v1-6043267_7
10912,2018_SN_JECAM_CIRAD_POLY_111668_3666
10913,2020_NGA_WFP_POLY_1111998_2142
10914,ewoco-urban-v1-5055296_7
10915,ewoco-iiasa-10m-v1-1976751_7
10916,2018_BF_JECAM_CIRAD_POLY_111493_3958
10917,ewoco-2182663_3
10918,ewoco-1978275_3
10919,2018_AS_Remelgado_POLY_1111279_569
10920,2018_BF_JECAM_CIRAD_POLY_111623_1094
10921,ewoco-2186680_3
10922,ewoco-urban-v1-5012155_7
10923,ewoco-2165512_3
10924,ewoco-iiasa-10m-v1-1940425_2
10925,ewoco-1939881_3
10926,ewoco-iiasa-10m-v1-2753552_2
10927,ewoco-iiasa-10m-v1-2797115_6
10928,ewoco-1939426_3
10929,2021_AF_DE-WA-TRAIN1_POLY_100857_1950
10930,ewoco-1977319_3
10931,ewoco-water-v1-6131819_7
10932,ewoco-2165990_3
10933,ewoco-iiasa-10m-v1-1939879_7
10934,2018_AS_Remelgado_POLY_111487_1751
10935,2019_AF_NHI-CROP-HARVEST_POLY_1001852_2079
10936,2018_AS_Remelgado_POLY_1112057_2383
10937,ewoco-water-v1-6027111_7
10938,ewoco-iiasa-10m-v1-2783995_3
10939,ewoco-iiasa-10m-v1-2768346_7
10940,2020_NGA_WFP_POLY_1112320_769
10941,ewoco-1978000_3
10942,2018_SN_JECAM_CIRAD_POLY_111615_2210
10943,2018_AS_Remelgado_POLY_1112392_1880
10944,2018_AS_Remelgado_POLY_1112171_2528
10945,ewoco-iiasa-10m-v1-2792564_3
10946,2020_SDN_WAPOR_2_POLY_11124_2055
10947,ewoco-1977283_3
10948,2018_AS_Remelgado_POLY_111260_2723
10949,ewoco-iiasa-10m-v1-2789961_7
10950,2020_NGA_WFP_POLY_1111496_2207
10951,2018_SN_JECAM_CIRAD_POLY_111674_1953
10952,ewoco-iiasa-100m-v1-1685785_2
10953,2018_SN_JECAM_CIRAD_POLY_111113_2580
10954,ewoco-water-v1-6193878_6
10955,2019Usda1211362_104
10956,ewoco-urban-v1-5057995_6
10957,ewoco-1977266_3
10958,2018_MLI_NHI-CROP-HARVEST_POLY_11011_1571
10959,ewoco-urban-v1-5034976_6
10960,2018_SN_JECAM_CIRAD_POLY_111787_2591
10961,2018_BF_JECAM_CIRAD_POLY_111473_242
10962,2020_NGA_WFP_POLY_1111063_1758
10963,2018_SN_JECAM_CIRAD_POLY_111323_3030
10964,ewoco-2180561_3
10965,ewoco-1687170_3
10966,ewoco-iiasa-10m-v1-2775150_6
10967,ewoco-water-v1-6030801_7
10968,2021_AF_DE-WA-TRAIN1_POLY_100597_1954
10969,2020_NGA_WFP_POLY_1114746_1758
10970,ewoco-2186695_3
10971,ewoco-iiasa-100m-v1-1940355_6
10972,ewoco-2183554_3
10973,ewoco-water-v1-6157852_7
10974,2019_SN_JECAM_CIRAD_POLY_111660_1888
10975,2019_AF_NHI-CROP-HARVEST_POLY_1001802_1888
10976,2019_AF_NHI-CROP-HARVEST_POLY_100409_368
10977,2018_SN_JECAM_CIRAD_POLY_111395_3812
10978,2020_NGA_WFP_POLY_1111591_3732
10979,2020_NGA_WFP_POLY_111222_2077
10980,ewoco-iiasa-10m-v1-2753147_7
10981,2021_AF_DE-WA-TRAIN1_POLY_100887_1887
10982,2018_AS_Remelgado_POLY_1112281_3377
10983,2020_NGA_WFP_POLY_1112471_2402
10984,ewoco-iiasa-10m-v1-1687474_7
10985,ewoco-water-v1-6079674_2
10986,ewoco-iiasa-10m-v1-1977206_3
10987,2018_AS_Remelgado_POLY_1111012_3495
10988,2021_AF_DE-WA-TRAIN1_POLY_100453_2018
10989,ewoco-urban-v1-5067222_7
10990,2019_SN_JECAM_CIRAD_POLY_111447_2147
10991,ewoco-iiasa-10m-v1-2758980_3
10992,2021_AF_DE-WA-TRAIN1_POLY_1001121_1954
10993,2021_AF_DE-WA-TRAIN1_POLY_100796_1954
10994,2021_AF_DE-WA-TRAIN1_POLY_100388_1951
10995,2018_AS_Remelgado_POLY_1111695_2152
10996,2021_AF_DE-WA-TRAIN1_POLY_100161_1888
10997,ewoco-iiasa-10m-v1-2755106_7
10998,2018_AS_Remelgado_POLY_111241_3396
10999,ewoco-1690046_3
11000,ewoco-2182234_2
11001,ewoco-1977815_3
11002,2020_NGA_WFP_POLY_11142_443
11003,ewoco-iiasa-10m-v1-2783631_7
11004,2018_AS_Remelgado_POLY_111997_2582
11005,2020_NGA_WFP_POLY_111151_814
11006,2018_AS_Remelgado_POLY_1111532_1448
11007,2020_NGA_WFP_POLY_1113565_1406
11008,ewoco-2321339_3
11009,ewoco-1994516_3
11010,ewoco-iiasa-10m-v1-2754799_6
11011,ewoco-iiasa-100m-v1-1940900_7
11012,ewoco-1689275_3
11013,senwapor2-42_1891
11014,2020_NGA_WFP_POLY_1113065_2340
11015,ewoco-1690383_3
11016,2018_BF_JECAM_CIRAD_POLY_111227_2352
11017,ewoco-2180633_3
11018,ewoco-1688478_3
11019,2020_NGA_WFP_POLY_1111632_3670
11020,2020_SDN_WAPOR_2_POLY_111143_982
11021,ewoco-1688187_3
11022,ewoco-1977326_3
11023,2020_NGA_WFP_POLY_11146_2340
11024,2019_SN_JECAM_CIRAD_POLY_111305_1888
11025,2018_SN_JECAM_CIRAD_POLY_111337_2053
11026,2018_MLI_NHI-CROP-HARVEST_POLY_1108_1756
11027,ewoco-1978198_3
11028,ewoco-2182231_3
11029,ewoco-water-v1-6186558_6
11030,ewoco-iiasa-100m-v1-1692249_7
11031,2020_NGA_WFP_POLY_1113391_1886
11032,2018_AS_Remelgado_POLY_1111259_1178
11033,ewoco-1976539_3
11034,2018_SN_JECAM_CIRAD_POLY_11199_1693
11035,ewoco-urban-v1-5006268_6
11036,2019_SN_JECAM_CIRAD_POLY_111151_305
11037,2018_BF_JECAM_CIRAD_POLY_111275_12
11038,ewoco-iiasa-100m-v1-1686934_7
11039,2021_AF_DE-WA-TRAIN1_POLY_1001005_2018
11040,2018_BF_JECAM_CIRAD_POLY_111581_2659
11041,ewoco-iiasa-10m-v1-1691894_7
11042,ewoco-iiasa-100m-v1-1939640_7
11043,ewoco-iiasa-10m-v1-2792327_2
11044,ewoco-iiasa-10m-v1-2186619_6
11045,2020_SDN_WAPOR_2_POLY_11124_657
11046,ewoco-water-v1-6167691_7
11047,ewoco-urban-v1-5043558_7
11048,ewoco-2165878_3
11049,ewoco-1760237_3
11050,ewoco-1687345_3
11051,ewoco-water-v1-6039234_6
11052,2021_AF_DE-WA-TRAIN1_POLY_1001081_1824
11053,ewoco-2181825_3
11054,2020_NGA_WFP_POLY_111853_3921
11055,2018_BF_JECAM_CIRAD_POLY_111890_2208
11056,2019_AF_NHI-CROP-HARVEST_POLY_1001804_1951
11057,2018_AS_Remelgado_POLY_1111826_2732
11058,ewoco-1689470_3
11059,ewoco-water-v1-6026363_7
11060,ewoco-iiasa-10m-v1-2182240_3
11061,ewoco-iiasa-10m-v1-1976506_3
11062,2021_AF_DE-WA-TRAIN1_POLY_1001001_2016
11063,ewoco-2165684_3
11064,ewoco-1688555_3
11065,2020_NGA_WFP_POLY_1112961_3961
11066,2018_BF_JECAM_CIRAD_POLY_111594_2988
11067,2020_NGA_WFP_POLY_1112891_1889
11068,2019_SN_JECAM_CIRAD_POLY_111342_3120
11069,2018_AS_Remelgado_POLY_11154_514
11070,ewoco-1977614_3
11071,ewoco-1939333_3
11072,2019_SN_JECAM_CIRAD_POLY_111151_493
11073,2021_AF_DE-WA-TRAIN1_POLY_100224_1952
11074,ewoco-water-v1-6014256_2
11075,ewoco-2182621_3
11076,2018_BF_JECAM_CIRAD_POLY_111734_3224
11077,ewoco-water-v1-6011150_7
11078,2018_BF_JECAM_CIRAD_POLY_111831_2017
11079,ewoco-iiasa-10m-v1-2760036_3
11080,2018_AS_Remelgado_POLY_1111186_631
11081,ewoco-iiasa-10m-v1-2767799_6
11082,2018_AS_Remelgado_POLY_1111159_1695
11083,2021_AF_DE-WA-TRAIN1_POLY_100225_1892
11084,ewoco-urban-v1-5019901_2
11085,2018_AS_Remelgado_POLY_11154_1763
11086,ewoco-2172223_7
11087,ewoco-1940302_3
11088,ewoco-iiasa-10m-v1-2762116_6
11089,ewoco-iiasa-10m-v1-2797073_2
11090,ewoco-urban-v1-5012081_6
11091,2018_AS_Remelgado_POLY_1112459_2314
11092,2020_SDN_WAPOR_2_POLY_11176_1284
11093,2019_SN_JECAM_CIRAD_POLY_11124_4082
11094,ewoco-2191996_3
11095,2018_SN_JECAM_CIRAD_POLY_111709_2524
11096,ewoco-1976853_3
11097,ewoco-1978983_3
11098,2020_SDN_WAPOR_1_POLY_110315_1696
11099,2018_BF_JECAM_CIRAD_POLY_111202_1705
11100,ewoco-water-v1-6177562_6
11101,2018_AS_Remelgado_POLY_1112402_1178
11102,2018_AS_Remelgado_POLY_1112444_2881
11103,2018_BF_JECAM_CIRAD_POLY_111815_2015
11104,2018_BF_JECAM_CIRAD_POLY_111741_1827
11105,2020_NGA_WFP_POLY_1112782_2014
11106,2019_SN_JECAM_CIRAD_POLY_111219_480
11107,ewoco-water-v1-6026369_7
11108,ewoco-iiasa-10m-v1-2775226_3
11109,2018_BF_JECAM_CIRAD_POLY_111933_1887
11110,ewoco-1689094_3
11111,2018_BF_JECAM_CIRAD_POLY_111557_2581
11112,ewoco-1976823_3
11113,2020_SDN_WAPOR_1_POLY_110134_907
11114,2020_SDN_WAPOR_1_POLY_110203_1660
11115,ewoco-1939982_3
11116,ewoco-urban-v1-5047206_6
11117,2018_AS_Remelgado_POLY_1111774_146
11118,2020_NGA_WFP_POLY_1112342_1950
11119,ewoco-1685506_3
11120,2018_AS_Remelgado_POLY_1112056_1510
11121,ewoco-1976930_3
11122,ewoco-1688131_3
11123,ewoco-2165807_3
11124,ewoco-iiasa-10m-v1-2797205_2
11125,2018_AS_Remelgado_POLY_1112108_1497
11126,ewoco-iiasa-10m-v1-1978112_6
11127,ewoco-iiasa-10m-v1-2760191_7
11128,ewoco-1940375_3
11129,ewoco-2321329_3
11130,ewoco-urban-v1-5004240_6
11131,2020_NGA_WFP_POLY_11144_3373
11132,2020_SDN_WAPOR_1_POLY_110326_981
11133,ewoco-1976770_3
11134,ewoco-iiasa-10m-v1-2782771_3
11135,ewoco-1691709_3
11136,2019_SN_JECAM_CIRAD_POLY_111607_93
11137,ewoco-1977797_3
11138,ewoco-1976863_6
11139,2020_NGA_WFP_POLY_1112246_1894
11140,2020_NGA_WFP_POLY_1112326_852
11141,ewoco-2182646_3
11142,2018_AS_Remelgado_POLY_111930_717
11143,ewoco-1994495_3
11144,2020_NGA_WFP_POLY_11151_2692
11145,ewoco-1940669_3
11146,ewoco-2172076_3
11147,2018_BF_JECAM_CIRAD_POLY_111925_1961
11148,ewoco-2177190_3
11149,ewoco-water-v1-6195877_7
11150,ewoco-1685677_3
11151,ewoco-water-v1-6001514_7
11152,2020_NGA_WFP_POLY_1112018_3877
11153,ewoco-water-v1-6146334_6
11154,2018_AS_Remelgado_POLY_1112382_874
11155,2018_AS_Remelgado_POLY_111820_1228
11156,ewoco-iiasa-100m-v1-1940559_7
11157,ewoco-iiasa-10m-v1-2758519_2
11158,ewoco-1685752_3
11159,ewoco-urban-v1-5012616_7
11160,ewoco-1979392_3
11161,ewoco-iiasa-10m-v1-1977517_2
11162,2019_SN_JECAM_CIRAD_POLY_111502_1081
11163,2018_AS_Remelgado_POLY_111671_1309
11164,ewoco-urban-v1-5004872_7
11165,ewoco-1688070_3
11166,ewoco-iiasa-10m-v1-2165894_7
11167,ewoco-2172193_3
11168,2018_AS_Remelgado_POLY_1112052_2730
11169,ewoco-1686820_3
11170,ewoco-1977407_3
11171,2021_AF_DE-WA-TRAIN1_POLY_100818_1954
11172,ewoco-iiasa-100m-v1-1690175_3
11173,2021_AF_DE-WA-TRAIN1_POLY_100226_1505
11174,ewoco-iiasa-10m-v1-2762825_7
11175,ewoco-iiasa-100m-v1-1688449_6
11176,ewoco-urban-v1-5056714_7
11177,2018_AS_Remelgado_POLY_111804_2983
11178,2019_AF_NHI-CROP-HARVEST_POLY_1001851_1952
11179,2020_NGA_WFP_POLY_1111244_2210
11180,ewoco-1939662_3
11181,2018_SN_JECAM_CIRAD_POLY_111815_929
11182,2018_AS_Remelgado_POLY_1111779_3652
11183,ewoco-1688227_3
11184,2018_AS_Remelgado_POLY_1112635_2157
11185,ewoco-water-v1-6061052_7
11186,ewoco-gmw-v1-7910106_2
11187,ewoco-2172179_3
11188,ewoco-1978344_3
11189,ewoco-2181846_6
11190,ewoco-1940522_3
11191,2021_AF_DE-WA-TRAIN1_POLY_100917_1890
11192,ewoco-iiasa-10m-v1-2760029_7
11193,2018_AS_Remelgado_POLY_1111684_967
11194,2018_AS_Remelgado_POLY_1111557_750
11195,2021_AF_DE-WA-TRAIN1_POLY_100892_1950
11196,ewoco-1689473_2
11197,2019_AF_NHI-CROP-HARVEST_POLY_1001888_1754
11198,ewoco-iiasa-10m-v1-1939824_3
11199,2018_AS_Remelgado_POLY_1112195_768
11200,2018_AS_Remelgado_POLY_1112085_1505
11201,ewoco-iiasa-100m-v1-1682085_2
11202,2021_AF_DE-WA-TRAIN1_POLY_100539_2082
11203,ewoco-water-v1-6193639_7
11204,ewoco-1939314_3
11205,ewoco-water-v1-6009457_6
11206,2018_SN_JECAM_CIRAD_POLY_11156_2378
11207,2018_AS_Remelgado_POLY_111841_2057
11208,2020_SDN_WAPOR_2_POLY_111115_95
11209,2020_SDN_WAPOR_2_POLY_11167_60
11210,ewoco-iiasa-10m-v1-2792326_6
11211,2018_AS_Remelgado_POLY_1111679_2397
11212,2018_AS_Remelgado_POLY_1112482_2208
11213,2021_AF_DE-WA-TRAIN1_POLY_100690_2017
11214,2019_SN_JECAM_CIRAD_POLY_11159_2144
11215,2020_NGA_WFP_POLY_1114376_1942
11216,2018_AS_Remelgado_POLY_111635_3103
11217,ewoco-iiasa-10m-v1-2769538_6
11218,2018_BF_JECAM_CIRAD_POLY_111170_329
11219,ewoco-iiasa-100m-v1-1688192_6
11220,ewoco-water-v1-6112100_6
11221,2019_SN_JECAM_CIRAD_POLY_111435_617
11222,ewoco-1758406_3
11223,ewoco-1976755_3
11224,2019_SN_JECAM_CIRAD_POLY_111486_76
11225,2021_AF_DE-WA-TRAIN1_POLY_100487_2079
11226,ewoco-urban-v1-5068896_6
11227,ewoco-1940699_3
11228,ewoco-water-v1-6052844_3
11229,ewoco-1990309_3
11230,2021_AF_DE-WA-TRAIN1_POLY_100595_2019
11231,ewoco-urban-v1-5013720_7
11232,2020_SDN_WAPOR_1_POLY_11033_3067
11233,2020_NGA_WFP_POLY_111211_1951
11234,2021_AF_DE-WA-TRAIN1_POLY_100177_1503
11235,2020_NGA_WFP_POLY_1111643_2013
11236,ewoco-gmw-v1-7910136_7
11237,ewoco-1977997_3
11238,2018_AS_Remelgado_POLY_111585_3710
11239,2021_AF_DE-WA-TRAIN1_POLY_100377_1954
11240,2018_AS_Remelgado_POLY_111938_1267
11241,ewoco-2186661_3
11242,ewoco-water-v1-6038830_6
11243,ewoco-water-v1-6143833_6
11244,senwapor2-5_2340
11245,2018_NER_WAPOR_1_POLY_1113_1355
11246,2018_MLI_NHI-CROP-HARVEST_POLY_11039_1951
11247,2021_AF_DE-WA-TRAIN1_POLY_100681_2080
11248,2018_AS_Remelgado_POLY_111685_1125
11249,2020_NGA_WFP_POLY_1112108_745
11250,2020_NGA_WFP_POLY_1113904_2736
11251,2018_SN_JECAM_CIRAD_POLY_111711_256
11252,2020_NGA_WFP_POLY_1112816_2205
11253,ewoco-water-v1-6160783_7
11254,2018_SN_JECAM_CIRAD_POLY_11175_1888
11255,2018_BF_JECAM_CIRAD_POLY_1111056_2143
11256,2018_AS_Remelgado_POLY_1112496_3178
11257,2018_AS_Remelgado_POLY_1112121_368
11258,2020_NGA_WFP_POLY_1111686_2205
11259,2018_AS_Remelgado_POLY_1112496_1385
11260,2018_AS_Remelgado_POLY_1111289_2280
11261,ewoco-1978071_3
11262,2018_AS_Remelgado_POLY_1112474_1389
11263,ewoco-1977080_3
11264,ewoco-water-v1-6075309_7
11265,2019Usda1115333_1180
11266,ewoco-1940255_3
11267,ewoco-2181233_3
11268,ewoco-iiasa-10m-v1-2756724_2
11269,2021_AF_DE-WA-TRAIN1_POLY_100771_1953
11270,2019_SN_JECAM_CIRAD_POLY_111149_2017
11271,ewoco-2182692_3
11272,ewoco-urban-v1-5027559_6
11273,ewoco-water-v1-6102992_6
11274,ewoco-1976859_3
11275,ewoco-urban-v1-5000972_7
11276,2018_SN_JECAM_CIRAD_POLY_111696_2277
11277,2020_NGA_WFP_POLY_1113575_2075
11278,2018_AS_Remelgado_POLY_1112099_1824
11279,ewoco-1687536_3
11280,ewoco-water-v1-6186561_6
11281,ewoco-iiasa-10m-v1-2775215_2
11282,ewoco-1690552_3
11283,ewoco-1994515_3
